Date ,Day,index level,contcpdret,d1,d2,d3,d4,d5
16/2/1996,Friday,2133.76,0.005715161,0,0,0,0,1
19/2/1996,Monday,2133.76,0,1,0,0,0,0
20/2/1996,Tuesday,2133.76,0,0,1,0,0,0
21/2/1996,Wednesday,2133.76,0,0,0,1,0,0
22/2/1996,Thursday,2124.37,-0.004410394,0,0,0,1,0
23/2/1996,Friday,2132.96,0.004035399,0,0,0,0,1
26/2/1996,Monday,2128.14,-0.002262328,1,0,0,0,0
27/2/1996,Tuesday,2105.69,-0.010605154,0,1,0,0,0
28/2/1996,Wednesday,2106.66,0.000460551,0,0,1,0,0
29/2/1996,Thursday,2106.21,-0.000213631,0,0,0,1,0
1/3/1996,Friday,2096.25,-0.00474009,0,0,0,0,1
4/3/1996,Monday,2107.73,0.005461505,1,0,0,0,0
5/3/1996,Tuesday,2117.09,0.004430965,0,1,0,0,0
6/3/1996,Wednesday,2119.26,0.001024467,0,0,1,0,0
7/3/1996,Thursday,2076.61,-0.020330215,0,0,0,1,0
8/3/1996,Friday,2066.16,-0.005044944,0,0,0,0,1
11/3/1996,Monday,1978.15,-0.043529748,1,0,0,0,0
12/3/1996,Tuesday,2014.83,0.01837276,0,1,0,0,0
13/3/1996,Wednesday,1966.3,-0.02438122,0,0,1,0,0
14/3/1996,Thursday,2003.89,0.018936687,0,0,0,1,0
15/3/1996,Friday,2028.03,0.011974587,0,0,0,0,1
18/3/1996,Monday,2023.86,-0.002058299,1,0,0,0,0
19/3/1996,Tuesday,2064.38,0.01982336,0,1,0,0,0
20/3/1996,Wednesday,2045.34,-0.009265904,0,0,1,0,0
21/3/1996,Thursday,2091.95,0.02253261,0,0,0,1,0
22/3/1996,Friday,2084.69,-0.003476482,0,0,0,0,1
25/3/1996,Monday,2088.57,0.001859458,1,0,0,0,0
26/3/1996,Tuesday,2080.9,-0.003679129,0,1,0,0,0
27/3/1996,Wednesday,2075.27,-0.002709227,0,0,1,0,0
28/3/1996,Thursday,2068.47,-0.003282062,0,0,0,1,0
29/3/1996,Friday,2066.71,-0.000851233,0,0,0,0,1
1/4/1996,Monday,2045.99,-0.010076191,1,0,0,0,0
2/4/1996,Tuesday,2048.5,0.001226038,0,1,0,0,0
3/4/1996,Wednesday,2060.01,0.005603019,0,0,1,0,0
4/4/1996,Thursday,2072.72,0.006150917,0,0,0,1,0
5/4/1996,Friday,2072.72,0,0,0,0,0,1
8/4/1996,Monday,2032.08,-0.019801855,1,0,0,0,0
9/4/1996,Tuesday,2058.22,0.012781633,0,1,0,0,0
10/4/1996,Wednesday,2071.38,0.00637352,0,0,1,0,0
11/4/1996,Thursday,2070.61,-0.000371802,0,0,0,1,0
12/4/1996,Friday,2067.18,-0.00165789,0,0,0,0,1
15/4/1996,Monday,2065.01,-0.001050291,1,0,0,0,0
16/4/1996,Tuesday,2087.17,0.010674012,0,1,0,0,0
17/4/1996,Wednesday,2084.44,-0.001308847,0,0,1,0,0
18/4/1996,Thursday,2076.64,-0.003749031,0,0,0,1,0
19/4/1996,Friday,2079.43,0.001342615,0,0,0,0,1
22/4/1996,Monday,2064.25,-0.007326853,1,0,0,0,0
23/4/1996,Tuesday,2036.85,-0.013362467,0,1,0,0,0
24/4/1996,Wednesday,2035.85,-0.000491075,0,0,1,0,0
25/4/1996,Thursday,2033.44,-0.001184482,0,0,0,1,0
26/4/1996,Friday,2053.57,0.009850802,0,0,0,0,1
29/4/1996,Monday,2053.57,0,1,0,0,0,0
30/4/1996,Tuesday,2065.87,0.005971703,0,1,0,0,0
1/5/1996,Wednesday,2065.87,0,0,0,1,0,0
2/5/1996,Thursday,2061.32,-0.002204891,0,0,0,1,0
3/5/1996,Friday,2049,-0.005994685,0,0,0,0,1
6/5/1996,Monday,2035.11,-0.006801998,1,0,0,0,0
7/5/1996,Tuesday,2036.83,0.000844806,0,1,0,0,0
8/5/1996,Wednesday,2024.57,-0.006037345,0,0,1,0,0
9/5/1996,Thursday,2034.61,0.004946822,0,0,0,1,0
10/5/1996,Friday,2029.13,-0.002697025,0,0,0,0,1
13/5/1996,Monday,2037.74,0.004234221,1,0,0,0,0
14/5/1996,Tuesday,2028,-0.004791265,0,1,0,0,0
15/5/1996,Wednesday,1984.97,-0.021446285,0,0,1,0,0
16/5/1996,Thursday,1991.42,0.003244151,0,0,0,1,0
17/5/1996,Friday,1984.85,-0.003304608,0,0,0,0,1
20/5/1996,Monday,1974.22,-0.005369961,1,0,0,0,0
21/5/1996,Tuesday,1974.33,5.57E-05,0,1,0,0,0
22/5/1996,Wednesday,1983.47,0.004618736,0,0,1,0,0
23/5/1996,Thursday,2003.22,0.00990805,0,0,0,1,0
24/5/1996,Friday,2023.42,0.010033263,0,0,0,0,1
27/5/1996,Monday,2020.69,-0.001350112,1,0,0,0,0
28/5/1996,Tuesday,2016.83,-0.001912065,0,1,0,0,0
29/5/1996,Wednesday,2007.04,-0.004865972,0,0,1,0,0
30/5/1996,Thursday,2001.58,-0.002724131,0,0,0,1,0
31/5/1996,Friday,2001.58,0,0,0,0,0,1
3/6/1996,Monday,1993.59,-0.003999835,1,0,0,0,0
4/6/1996,Tuesday,1983.86,-0.004892592,0,1,0,0,0
5/6/1996,Wednesday,1989,0.002587558,0,0,1,0,0
6/6/1996,Thursday,2009.01,0.010010064,0,0,0,1,0
7/6/1996,Friday,2008.61,-0.000199123,0,0,0,0,1
10/6/1996,Monday,2013.63,0.002496123,1,0,0,0,0
11/6/1996,Tuesday,1997.72,-0.007932533,0,1,0,0,0
12/6/1996,Wednesday,1984.82,-0.0064783,0,0,1,0,0
13/6/1996,Thursday,1962.87,-0.011120542,0,0,0,1,0
14/6/1996,Friday,1966.8,0.002000169,0,0,0,0,1
17/6/1996,Monday,1959.82,-0.003555224,1,0,0,0,0
18/6/1996,Tuesday,1964.27,0.002268043,0,1,0,0,0
19/6/1996,Wednesday,1978.08,0.007006002,0,0,1,0,0
20/6/1996,Thursday,1990.28,0.006148655,0,0,0,1,0
21/6/1996,Friday,1996.51,0.003125324,0,0,0,0,1
24/6/1996,Monday,1984.05,-0.006260446,1,0,0,0,0
25/6/1996,Tuesday,1985.89,0.000926966,0,1,0,0,0
26/6/1996,Wednesday,1977.54,-0.004213528,0,0,1,0,0
27/6/1996,Thursday,1973.57,-0.002009563,0,0,0,1,0
28/6/1996,Friday,1979.72,0.003111335,0,0,0,0,1
1/7/1996,Monday,1976,-0.001880821,1,0,0,0,0
2/7/1996,Tuesday,1973.48,-0.001276118,0,1,0,0,0
3/7/1996,Wednesday,1959.92,-0.006894826,0,0,1,0,0
4/7/1996,Thursday,1956.39,-0.001802718,0,0,0,1,0
5/7/1996,Friday,1957.16,0.000393505,0,0,0,0,1
8/7/1996,Monday,1924.14,-0.017015328,1,0,0,0,0
9/7/1996,Tuesday,1919.25,-0.00254463,0,1,0,0,0
10/7/1996,Wednesday,1928.09,0.004595391,0,0,1,0,0
11/7/1996,Thursday,1918.15,-0.005168696,0,0,0,1,0
12/7/1996,Friday,1902.36,-0.008265959,0,0,0,0,1
15/7/1996,Monday,1884.83,-0.00925759,1,0,0,0,0
16/7/1996,Tuesday,1878.62,-0.003300166,0,1,0,0,0
17/7/1996,Wednesday,1888.86,0.005436008,0,0,1,0,0
18/7/1996,Thursday,1885.92,-0.001557707,0,0,0,1,0
19/7/1996,Friday,1901.87,0.008421847,0,0,0,0,1
22/7/1996,Monday,1879.96,-0.011587113,1,0,0,0,0
23/7/1996,Tuesday,1865.38,-0.007785714,0,1,0,0,0
24/7/1996,Wednesday,1844.08,-0.011484278,0,0,1,0,0
25/7/1996,Thursday,1838.9,-0.002812941,0,0,0,1,0
26/7/1996,Friday,1829.32,-0.005223254,0,0,0,0,1
29/7/1996,Monday,1810.58,-0.010297077,1,0,0,0,0
30/7/1996,Tuesday,1790.94,-0.010906614,0,1,0,0,0
31/7/1996,Wednesday,1808.61,0.009817973,0,0,1,0,0
1/8/1996,Thursday,1831.79,0.012735036,0,0,0,1,0
2/8/1996,Friday,1853.47,0.011765927,0,0,0,0,1
5/8/1996,Monday,1872.81,0.010380419,1,0,0,0,0
6/8/1996,Tuesday,1856.06,-0.008984015,0,1,0,0,0
7/8/1996,Wednesday,1859.25,0.001717219,0,0,1,0,0
8/8/1996,Thursday,1858.97,-0.00015061,0,0,0,1,0
9/8/1996,Friday,1858.97,0,0,0,0,0,1
12/8/1996,Monday,1851,-0.004296537,1,0,0,0,0
13/8/1996,Tuesday,1839.71,-0.006118083,0,1,0,0,0
14/8/1996,Wednesday,1834.13,-0.003037696,0,0,1,0,0
15/8/1996,Thursday,1834.16,1.64E-05,0,0,0,1,0
16/8/1996,Friday,1835.3,0.000621345,0,0,0,0,1
19/8/1996,Monday,1839.66,0.002372816,1,0,0,0,0
20/8/1996,Tuesday,1859.06,0.010490212,0,1,0,0,0
21/8/1996,Wednesday,1889.74,0.01636827,0,0,1,0,0
22/8/1996,Thursday,1892.93,0.00168664,0,0,0,1,0
23/8/1996,Friday,1893.02,4.75E-05,0,0,0,0,1
26/8/1996,Monday,1881.26,-0.006231672,1,0,0,0,0
27/8/1996,Tuesday,1881.38,6.38E-05,0,1,0,0,0
28/8/1996,Wednesday,1874.46,-0.003684932,0,0,1,0,0
29/8/1996,Thursday,1876.04,0.000842554,0,0,0,1,0
30/8/1996,Friday,1872.79,-0.001733875,0,0,0,0,1
2/9/1996,Monday,1853.56,-0.010321183,1,0,0,0,0
3/9/1996,Tuesday,1833.87,-0.010679626,0,1,0,0,0
4/9/1996,Wednesday,1838.49,0.002516095,0,0,1,0,0
5/9/1996,Thursday,1852.04,0.007343152,0,0,0,1,0
6/9/1996,Friday,1836.07,-0.008660316,0,0,0,0,1
9/9/1996,Monday,1839.17,0.001686965,1,0,0,0,0
10/9/1996,Tuesday,1849.13,0.005400875,0,1,0,0,0
11/9/1996,Wednesday,1845.94,-0.001726625,0,0,1,0,0
12/9/1996,Thursday,1851.23,0.00286165,0,0,0,1,0
13/9/1996,Friday,1860.15,0.004806847,0,0,0,0,1
16/9/1996,Monday,1874.89,0.007892861,1,0,0,0,0
17/9/1996,Tuesday,1904.08,0.015448961,0,1,0,0,0
18/9/1996,Wednesday,1897.13,-0.003656734,0,0,1,0,0
19/9/1996,Thursday,1909.85,0.006682487,0,0,0,1,0
20/9/1996,Friday,1898.21,-0.006113368,0,0,0,0,1
23/9/1996,Monday,1879.33,-0.009996007,1,0,0,0,0
24/9/1996,Tuesday,1876.82,-0.001336475,0,1,0,0,0
25/9/1996,Wednesday,1882.4,0.002968703,0,0,1,0,0
26/9/1996,Thursday,1887.27,0.002583782,0,0,0,1,0
27/9/1996,Friday,1887.34,3.71E-05,0,0,0,0,1
30/9/1996,Monday,1893.76,0.00339584,1,0,0,0,0
1/10/1996,Tuesday,1876.27,-0.009278507,0,1,0,0,0
2/10/1996,Wednesday,1871.75,-0.002411941,0,0,1,0,0
3/10/1996,Thursday,1867.24,-0.002412417,0,0,0,1,0
4/10/1996,Friday,1865.42,-0.000975176,0,0,0,0,1
7/10/1996,Monday,1833.52,-0.017248612,1,0,0,0,0
8/10/1996,Tuesday,1825.44,-0.004416563,0,1,0,0,0
9/10/1996,Wednesday,1841.77,0.008906012,0,0,1,0,0
10/10/1996,Thursday,1827.14,-0.007975163,0,0,0,1,0
11/10/1996,Friday,1805.3,-0.01202512,0,0,0,0,1
14/10/1996,Monday,1791.49,-0.007679107,1,0,0,0,0
15/10/1996,Tuesday,1798.53,0.003921989,0,1,0,0,0
16/10/1996,Wednesday,1810.6,0.006688617,0,0,1,0,0
17/10/1996,Thursday,1805.77,-0.002671188,0,0,0,1,0
18/10/1996,Friday,1812.43,0.003681393,0,0,0,0,1
21/10/1996,Monday,1791.8,-0.011447785,1,0,0,0,0
22/10/1996,Tuesday,1794.7,0.001617176,0,1,0,0,0
23/10/1996,Wednesday,1808.65,0.007742834,0,0,1,0,0
24/10/1996,Thursday,1824.76,0.008867761,0,0,0,1,0
25/10/1996,Friday,1834.04,0.005072712,0,0,0,0,1
28/10/1996,Monday,1828.45,-0.00305257,1,0,0,0,0
29/10/1996,Tuesday,1813.06,-0.008452588,0,1,0,0,0
30/10/1996,Wednesday,1828.31,0.008376017,0,0,1,0,0
31/10/1996,Thursday,1827.26,-0.000574466,0,0,0,1,0
1/11/1996,Friday,1809.63,-0.009695173,0,0,0,0,1
4/11/1996,Monday,1817.4,0.004284504,1,0,0,0,0
5/11/1996,Tuesday,1817.36,-2.20E-05,0,1,0,0,0
6/11/1996,Wednesday,1827.96,0.005815692,0,0,1,0,0
7/11/1996,Thursday,1842.58,0.007966172,0,0,0,1,0
8/11/1996,Friday,1853.56,0.005941351,0,0,0,0,1
11/11/1996,Monday,1853.56,0,1,0,0,0,0
12/11/1996,Tuesday,1869.4,0.008509409,0,1,0,0,0
13/11/1996,Wednesday,1889.88,0.010895811,0,0,1,0,0
14/11/1996,Thursday,1915.4,0.013413143,0,0,0,1,0
15/11/1996,Friday,1921.43,0.003143222,0,0,0,0,1
18/11/1996,Monday,1913.46,-0.004156579,1,0,0,0,0
19/11/1996,Tuesday,1913.42,-2.09E-05,0,1,0,0,0
20/11/1996,Wednesday,1938.99,0.013275002,0,0,1,0,0
21/11/1996,Thursday,1958.55,0.010037185,0,0,0,1,0
22/11/1996,Friday,1968.83,0.005235054,0,0,0,0,1
25/11/1996,Monday,1971.09,0.001147232,1,0,0,0,0
26/11/1996,Tuesday,1986.85,0.007963781,0,1,0,0,0
27/11/1996,Wednesday,1988.11,0.000633969,0,0,1,0,0
28/11/1996,Thursday,1971.4,-0.008440488,0,0,0,1,0
29/11/1996,Friday,1956.02,-0.007832154,0,0,0,0,1
2/12/1996,Monday,1977.4,0.010871054,1,0,0,0,0
3/12/1996,Tuesday,1977.6,0.000101138,0,1,0,0,0
4/12/1996,Wednesday,1982.48,0.002464598,0,0,1,0,0
5/12/1996,Thursday,1995.4,0.006495945,0,0,0,1,0
6/12/1996,Friday,1958.81,-0.018507385,0,0,0,0,1
9/12/1996,Monday,1963.62,0.002452563,1,0,0,0,0
10/12/1996,Tuesday,1985.45,0.01105588,0,1,0,0,0
11/12/1996,Wednesday,1981.33,-0.002077252,0,0,1,0,0
12/12/1996,Thursday,1956.7,-0.012508956,0,0,0,1,0
13/12/1996,Friday,1953,-0.001892729,0,0,0,0,1
16/12/1996,Monday,1973.76,0.010573701,1,0,0,0,0
17/12/1996,Tuesday,1961.47,-0.006246161,0,1,0,0,0
18/12/1996,Wednesday,1963.96,0.001268651,0,0,1,0,0
19/12/1996,Thursday,1965.08,0.000570114,0,0,0,1,0
20/12/1996,Friday,1968.97,0.001977606,0,0,0,0,1
23/12/1996,Monday,1964.01,-0.002522262,1,0,0,0,0
24/12/1996,Tuesday,1961.01,-0.001528655,0,1,0,0,0
25/12/1996,Wednesday,1961.01,0,0,0,1,0,0
26/12/1996,Thursday,1961.66,0.000331407,0,0,0,1,0
27/12/1996,Friday,1966.82,0.002626972,0,0,0,0,1
30/12/1996,Monday,1988.75,0.011088275,1,0,0,0,0
31/12/1996,Tuesday,1991.68,0.001472203,0,1,0,0,0
1/1/1997,Wednesday,1991.68,0,0,0,1,0,0
2/1/1997,Thursday,1991.68,0,0,0,0,1,0
3/1/1997,Friday,1999.39,0.00386363,0,0,0,0,1
6/1/1997,Monday,2023.46,0.011966783,1,0,0,0,0
7/1/1997,Tuesday,2025.99,0.001249553,0,1,0,0,0
8/1/1997,Wednesday,2042.58,0.008155245,0,0,1,0,0
9/1/1997,Thursday,2045.66,0.001506761,0,0,0,1,0
10/1/1997,Friday,2030.37,-0.007502433,0,0,0,0,1
13/1/1997,Monday,2012.54,-0.008820437,1,0,0,0,0
14/1/1997,Tuesday,2001.58,-0.005460737,0,1,0,0,0
15/1/1997,Wednesday,2017.86,0.008100675,0,0,1,0,0
16/1/1997,Thursday,2013.19,-0.002317015,0,0,0,1,0
17/1/1997,Friday,2053.27,0.019713116,0,0,0,0,1
20/1/1997,Monday,2071.34,0.008762097,1,0,0,0,0
21/1/1997,Tuesday,2058.96,-0.00599474,0,1,0,0,0
22/1/1997,Wednesday,2058.59,-0.000179719,0,0,1,0,0
23/1/1997,Thursday,2071.39,0.006198597,0,0,0,1,0
24/1/1997,Friday,2054.56,-0.008158166,0,0,0,0,1
27/1/1997,Monday,2040.68,-0.006778627,1,0,0,0,0
28/1/1997,Tuesday,2030.11,-0.005193107,0,1,0,0,0
29/1/1997,Wednesday,2041.54,0.005614446,0,0,1,0,0
30/1/1997,Thursday,2050.54,0.004398748,0,0,0,1,0
31/1/1997,Friday,2055.44,0.002386764,0,0,0,0,1
3/2/1997,Monday,2060.59,0.002502413,1,0,0,0,0
4/2/1997,Tuesday,2047.02,-0.006607273,0,1,0,0,0
5/2/1997,Wednesday,2043.65,-0.001647652,0,0,1,0,0
6/2/1997,Thursday,2055.33,0.005698994,0,0,0,1,0
7/2/1997,Friday,2055.33,0,0,0,0,0,1
10/2/1997,Monday,2055.33,0,1,0,0,0,0
11/2/1997,Tuesday,2069.45,0.006846452,0,1,0,0,0
12/2/1997,Wednesday,2102.49,0.015839485,0,0,1,0,0
13/2/1997,Thursday,2120.09,0.008336184,0,0,0,1,0
14/2/1997,Friday,2127.99,0.003719332,0,0,0,0,1
17/2/1997,Monday,2129.81,0.000854902,1,0,0,0,0
18/2/1997,Tuesday,2110.7,-0.009013128,0,1,0,0,0
19/2/1997,Wednesday,2112.79,0.000989703,0,0,1,0,0
20/2/1997,Thursday,2118.06,0.002491226,0,0,0,1,0
21/2/1997,Friday,2101.58,-0.007811133,0,0,0,0,1
24/2/1997,Monday,2064.54,-0.017782001,1,0,0,0,0
25/2/1997,Tuesday,2067.4,0.001384338,0,1,0,0,0
26/2/1997,Wednesday,2071.29,0.001879822,0,0,1,0,0
27/2/1997,Thursday,2058.81,-0.006043456,0,0,0,1,0
28/2/1997,Friday,2057.61,-0.000583031,0,0,0,0,1
3/3/1997,Monday,2050.01,-0.003700444,1,0,0,0,0
4/3/1997,Tuesday,2051.04,0.00050231,0,1,0,0,0
5/3/1997,Wednesday,2049.3,-0.00084871,0,0,1,0,0
6/3/1997,Thursday,2046.26,-0.001484535,0,0,0,1,0
7/3/1997,Friday,2051.44,0.002528249,0,0,0,0,1
10/3/1997,Monday,2046.03,-0.002640655,1,0,0,0,0
11/3/1997,Tuesday,2055.87,0.004797786,0,1,0,0,0
12/3/1997,Wednesday,2034.77,-0.010316326,0,0,1,0,0
13/3/1997,Thursday,2012.5,-0.01100506,0,0,0,1,0
14/3/1997,Friday,1985.31,-0.013602657,0,0,0,0,1
17/3/1997,Monday,1987.15,0.000926378,1,0,0,0,0
18/3/1997,Tuesday,1961.97,-0.012752381,0,1,0,0,0
19/3/1997,Wednesday,1959.26,-0.00138222,0,0,1,0,0
20/3/1997,Thursday,1935.16,-0.012376841,0,0,0,1,0
21/3/1997,Friday,1906.1,-0.015130741,0,0,0,0,1
24/3/1997,Monday,1923.35,0.009009188,1,0,0,0,0
25/3/1997,Tuesday,1947.27,0.012359934,0,1,0,0,0
26/3/1997,Wednesday,1938.52,-0.004503596,0,0,1,0,0
27/3/1997,Thursday,1920.65,-0.009261125,0,0,0,1,0
28/3/1997,Friday,1920.65,0,0,0,0,0,1
31/3/1997,Monday,1894.82,-0.013539823,1,0,0,0,0
1/4/1997,Tuesday,1895.54,0.000379911,0,1,0,0,0
2/4/1997,Wednesday,1918.82,0.012206655,0,0,1,0,0
3/4/1997,Thursday,1912.07,-0.003523989,0,0,0,1,0
4/4/1997,Friday,1923.09,0.005746843,0,0,0,0,1
7/4/1997,Monday,1933.27,0.005279602,1,0,0,0,0
8/4/1997,Tuesday,1955.71,0.011540429,0,1,0,0,0
9/4/1997,Wednesday,1949.46,-0.003200888,0,0,1,0,0
10/4/1997,Thursday,1927.49,-0.011333773,0,0,0,1,0
11/4/1997,Friday,1899.86,-0.014438439,0,0,0,0,1
14/4/1997,Monday,1871.63,-0.01497049,1,0,0,0,0
15/4/1997,Tuesday,1872.03,0.000213695,0,1,0,0,0
16/4/1997,Wednesday,1890.74,0.009944883,0,0,1,0,0
17/4/1997,Thursday,1884.74,-0.003178406,0,0,0,1,0
18/4/1997,Friday,1884.74,0,0,0,0,0,1
21/4/1997,Monday,1883.7,-0.000551953,1,0,0,0,0
22/4/1997,Tuesday,1891.26,0.004005346,0,1,0,0,0
23/4/1997,Wednesday,1882.8,-0.004483243,0,0,1,0,0
24/4/1997,Thursday,1858.59,-0.012941895,0,0,0,1,0
25/4/1997,Friday,1847.59,-0.005936049,0,0,0,0,1
28/4/1997,Monday,1814.59,-0.01802254,1,0,0,0,0
29/4/1997,Tuesday,1808.12,-0.003571915,0,1,0,0,0
30/4/1997,Wednesday,1822.28,0.007800833,0,0,1,0,0
1/5/1997,Thursday,1822.28,0,0,0,0,1,0
2/5/1997,Friday,1846.44,0.013170997,0,0,0,0,1
5/5/1997,Monday,1867.22,0.011191233,1,0,0,0,0
6/5/1997,Tuesday,1904.32,0.019674296,0,1,0,0,0
7/5/1997,Wednesday,1929.33,0.013047803,0,0,1,0,0
8/5/1997,Thursday,1920.26,-0.004712199,0,0,0,1,0
9/5/1997,Friday,1953.28,0.017049417,0,0,0,0,1
12/5/1997,Monday,1986.18,0.016703185,1,0,0,0,0
13/5/1997,Tuesday,1986.34,8.06E-05,0,1,0,0,0
14/5/1997,Wednesday,1986.35,5.03E-06,0,0,1,0,0
15/5/1997,Thursday,1943.01,-0.022060467,0,0,0,1,0
16/5/1997,Friday,1931.74,-0.005817166,0,0,0,0,1
19/5/1997,Monday,1924.51,-0.003749761,1,0,0,0,0
20/5/1997,Tuesday,1951.24,0.013793678,0,1,0,0,0
21/5/1997,Wednesday,1951.24,0,0,0,1,0,0
22/5/1997,Thursday,1953.78,0.00130089,0,0,0,1,0
23/5/1997,Friday,1948.86,-0.002521371,0,0,0,0,1
26/5/1997,Monday,1954.83,0.003058647,1,0,0,0,0
27/5/1997,Tuesday,1959.25,0.002258514,0,1,0,0,0
28/5/1997,Wednesday,1958.62,-0.000321603,0,0,1,0,0
29/5/1997,Thursday,1955.56,-0.001563546,0,0,0,1,0
30/5/1997,Friday,1959.5,0.002012741,0,0,0,0,1
2/6/1997,Monday,1968.07,0.004364028,1,0,0,0,0
3/6/1997,Tuesday,1962.49,-0.002839292,0,1,0,0,0
4/6/1997,Wednesday,1960.33,-0.001101249,0,0,1,0,0
5/6/1997,Thursday,1958.6,-0.000882894,0,0,0,1,0
6/6/1997,Friday,1978.14,0.009927077,0,0,0,0,1
9/6/1997,Monday,1972.13,-0.003042832,1,0,0,0,0
10/6/1997,Tuesday,1948.85,-0.011874722,0,1,0,0,0
11/6/1997,Wednesday,1935.69,-0.006775603,0,0,1,0,0
12/6/1997,Thursday,1919.57,-0.008362649,0,0,0,1,0
13/6/1997,Friday,1920.27,0.000364599,0,0,0,0,1
16/6/1997,Monday,1916.17,-0.002137399,1,0,0,0,0
17/6/1997,Tuesday,1919.94,0.001965533,0,1,0,0,0
18/6/1997,Wednesday,1914.92,-0.002618089,0,0,1,0,0
19/6/1997,Thursday,1928.6,0.007118505,0,0,0,1,0
20/6/1997,Friday,1927.71,-0.000461581,0,0,0,0,1
23/6/1997,Monday,1948.54,0.010747604,1,0,0,0,0
24/6/1997,Tuesday,1944.35,-0.002152643,0,1,0,0,0
25/6/1997,Wednesday,1943.96,-0.000200601,0,0,1,0,0
26/6/1997,Thursday,1932.65,-0.005835012,0,0,0,1,0
27/6/1997,Friday,1906.93,-0.013397499,0,0,0,0,1
30/6/1997,Monday,1921.48,0.007601103,1,0,0,0,0
1/7/1997,Tuesday,1923.95,0.001284642,0,1,0,0,0
2/7/1997,Wednesday,1921.79,-0.001123321,0,0,1,0,0
3/7/1997,Thursday,1926.08,0.002229806,0,0,0,1,0
4/7/1997,Friday,1938.23,0.006288336,0,0,0,0,1
7/7/1997,Monday,1961.94,0.012158594,1,0,0,0,0
8/7/1997,Tuesday,1981.3,0.009819415,0,1,0,0,0
9/7/1997,Wednesday,1944.76,-0.018614619,0,0,1,0,0
10/7/1997,Thursday,1920.62,-0.012490526,0,0,0,1,0
11/7/1997,Friday,1930.58,0.005172425,0,0,0,0,1
14/7/1997,Monday,1916.04,-0.00755992,1,0,0,0,0
15/7/1997,Tuesday,1909.88,-0.003220143,0,1,0,0,0
16/7/1997,Wednesday,1911.15,0.000664742,0,0,1,0,0
17/7/1997,Thursday,1927.41,0.008471978,0,0,0,1,0
18/7/1997,Friday,1934.24,0.003537352,0,0,0,0,1
21/7/1997,Monday,1952.76,0.009529272,1,0,0,0,0
22/7/1997,Tuesday,1947.62,-0.002635642,0,1,0,0,0
23/7/1997,Wednesday,1970.38,0.011618303,0,0,1,0,0
24/7/1997,Thursday,1978.61,0.00416816,0,0,0,1,0
25/7/1997,Friday,1988.31,0.004890454,0,0,0,0,1
28/7/1997,Monday,1974.57,-0.006934379,1,0,0,0,0
29/7/1997,Tuesday,1963.97,-0.005382718,0,1,0,0,0
30/7/1997,Wednesday,1943.39,-0.010534064,0,0,1,0,0
31/7/1997,Thursday,1950.18,0.003487805,0,0,0,1,0
1/8/1997,Friday,1939.88,-0.005295561,0,0,0,0,1
4/8/1997,Monday,1932.68,-0.003718475,1,0,0,0,0
5/8/1997,Tuesday,1958.36,0.013199748,0,1,0,0,0
6/8/1997,Wednesday,1989.25,0.015650295,0,0,1,0,0
7/8/1997,Thursday,1975.68,-0.00684504,0,0,0,1,0
8/8/1997,Friday,1969.75,-0.003006012,0,0,0,0,1
11/8/1997,Monday,1909.81,-0.03090287,1,0,0,0,0
12/8/1997,Tuesday,1931.55,0.011319029,0,1,0,0,0
13/8/1997,Wednesday,1920.62,-0.005674739,0,0,1,0,0
14/8/1997,Thursday,1922.05,0.000744274,0,0,0,1,0
15/8/1997,Friday,1928.5,0.003350174,0,0,0,0,1
18/8/1997,Monday,1886.3,-0.02212526,1,0,0,0,0
19/8/1997,Tuesday,1885.49,-0.000429504,0,1,0,0,0
20/8/1997,Wednesday,1923.49,0.01995351,0,0,1,0,0
21/8/1997,Thursday,1918.66,-0.002514219,0,0,0,1,0
22/8/1997,Friday,1914.1,-0.002379487,0,0,0,0,1
25/8/1997,Monday,1906.41,-0.004025646,1,0,0,0,0
26/8/1997,Tuesday,1896.04,-0.005454392,0,1,0,0,0
27/8/1997,Wednesday,1879.24,-0.008900061,0,0,1,0,0
28/8/1997,Thursday,1795.26,-0.045717582,0,0,0,1,0
29/8/1997,Friday,1743.96,-0.028991469,0,0,0,0,1
1/9/1997,Monday,1677.94,-0.038591539,1,0,0,0,0
2/9/1997,Tuesday,1681.73,0.002256175,0,1,0,0,0
3/9/1997,Wednesday,1723.39,0.024470256,0,0,1,0,0
4/9/1997,Thursday,1735.9,0.00723273,0,0,0,1,0
5/9/1997,Friday,1805.11,0.039095521,0,0,0,0,1
8/9/1997,Monday,1830.18,0.013792791,1,0,0,0,0
9/9/1997,Tuesday,1875.54,0.024482295,0,1,0,0,0
10/9/1997,Wednesday,1877.06,0.000810105,0,0,1,0,0
11/9/1997,Thursday,1836,-0.022117431,0,0,0,1,0
12/9/1997,Friday,1838.42,0.001317215,0,0,0,0,1
15/9/1997,Monday,1841.23,0.001527319,1,0,0,0,0
16/9/1997,Tuesday,1819.01,-0.01214143,0,1,0,0,0
17/9/1997,Wednesday,1819.88,0.000478168,0,0,1,0,0
18/9/1997,Thursday,1803.72,-0.008919366,0,0,0,1,0
19/9/1997,Friday,1801.73,-0.001103885,0,0,0,0,1
22/9/1997,Monday,1789.62,-0.006744008,1,0,0,0,0
23/9/1997,Tuesday,1783.42,-0.003470438,0,1,0,0,0
24/9/1997,Wednesday,1778.46,-0.002785048,0,0,1,0,0
